"id","question_id","option_text","is_correct","media_type","media_content"
54,14,It is a technology used to send request to the server without reloading the page via JavaScript.,true,,
55,14,Only XML data can be transported using AJAX.,false,,
56,14,All of the above,false,,
57,15,undefined,true,,
58,15,null,false,,
59,15,"0",false,,
60,15,It will throw a syntax error.,false,,
61,16,It will throw a TypeError.,true,,
62,16,"15",false,,
63,16,"14",false,,
64,16,undefined,false,,
65,17,SyntaxError,false,,
66,17,Red,false,,
67,17,Yellow,true,,
68,17,Undefined,false,,
69,18,,true,code,"const sum = (x, y) => {return x+y}"
70,18,,true,code,"const sum = (x, y) => x+y"
71,18,,true,code,const sqr = x => {return x*x}
72,18,,true,code,const sqr = x => x*x
73,19,red,true,,
74,19,black,false,,
75,19,yellow,false,,
76,19,None of the above,false,,
77,20,black,false,,
78,20,yellow,true,,
79,20,green,false,,
80,20,red,false,,
81,21,UTF-8,false,,
82,21,UTF-16,true,,
83,21,UTF-32,false,,
84,21,ASCII,false,,
85,22,"5",true,,
86,22,undefined,false,,
87,22,null,false,,
88,22,Reference Error,false,,
89,23,==,false,,
90,23,**,false,,
91,23,===,true,,
92,23,None of the above,false,,
93,24,var,false,,
94,24,let,true,,
95,24,const,true,,
96,24,All of the above,false,,
97,25,It is a JavaScript standard.,true,,
98,25,It is a markup language.,false,,
99,25,It was designed to ensure the inter-portability of webpages across the browsers.,true,,
100,25,None of the above,false,,
101,26,const,false,,
102,26,int,true,,
103,26,while,false,,
104,26,else,false,,
105,27,null,false,,
106,27,"5",false,,
107,27,True,true,,
108,27,“IITM”,false,,
109,28,String,false,,
110,28,Number,false,,
111,28,LongInt,true,,
112,28,Boolean,false,,
113,29,def,true,,
114,29,let,false,,
115,29,const,false,,
116,29,yield,false,,
117,30,These are not objects.,true,,
118,30,Int is a primitive datatype.,false,,
119,30,Number is a primitive datatype.,true,,
120,30,undefined and null are primitive data types.,true,,
121,31,{},true,,
122,31,null,false,,
123,31,undefined,false,,
124,31,NaN,false,,
125,32,{},false,,
126,32,null,false,,
127,32,undefined,true,,
128,32,NaN,false,,
129,33,It will throw a syntax error.,true,,
130,33,undefined,false,,
131,33,null,false,,
132,33,"0",false,,
133,34,It will throw a TypeError.,false,,
134,34,"15",true,,
135,34,"14",false,,
136,34,undefined,false,,
137,35,red,false,,
138,35,green,true,,
139,35,undefined,false,,
140,35,SyntaxError,false,,
141,36,ReactJS,false,,
142,36,Flask,true,,
143,36,Bootstrap,false,,
144,36,VueJS,false,,
145,37,Flask,false,,
146,37,Django,false,,
147,37,VueJS,true,,
148,37,Express,false,,
149,38,It can manipulate the DOM.,true,,
150,38,JavaScript is a programming language.,true,,
151,38,It cannot manipulate the DOM.,false,,
152,38,None of the above,false,,
153,39,Asynchronous Java and XML,false,,
154,39,Asynchronous JavaScript and XML,true,,
155,39,Auto JavaScript and XML,false,,
156,39,None of the above,false,,
157,40,It is a study of algorithms that improve through the use of data.,false,,
158,40,It is a sub field of AI that extracts patterns out of raw data.,false,,
159,40,It allows computers to learn from experience without being explicitly programmed or human intervention.,false,,
160,40,It is used for tasks where programming/human labour fails.,false,,
161,40,All of these,true,,
162,41,Weather prediction,false,,
163,41,Face tagging,false,,
164,41,Password verification,true,,
165,41,Spam detection,false,,
166,41,Recommendation system,false,,
167,41,Social media marketing,false,,
168,42,Speech recognition,false,,
169,42,Image recognition,false,,
170,42,Object detection,false,,
171,42,Array sorting,true,,
172,43,We do not know the exact rules transforming the input to output.,true,,
173,43,There are clearly defined rules transforming the input to output.,false,,
174,43,We are unable to express the exact rules transforming the input to output.,true,,
175,44,The price of a house based on its area and distance from metro.,true,,
176,44,Whether or not a house is closer than 5 KMs to metro based on its price and area.,false,,
177,45,Continuous,true,,
178,45,Discrete,false,,
179,45,of any type,false,,
180,45,Categorical,false,,
181,46,Dimensionality Reduction,false,,
182,46,Classification,true,,
183,46,Density Estimation,false,,
184,46,Regression,true,,
185,47,Probabilistic Model,false,,
186,47,Predictive Model,true,,
187,48,$$f(X) = W^\top X + b$$,true,,
188,48,$$f(X) = \mathrm{Sign}(W^\top X + b)$$,false,,
189,49,True,true,,
190,49,False,false,,
191,50,Curve fitting,true,,
192,50,Data exploration,false,,
193,50,Data cleaning,false,,
194,50,Dimensionality reduction,false,,
195,51,Probabilistic Models,false,,
196,51,Predictive Models,true,,
197,52,$$\frac{1}{n} \sum_{i=1}^{n} \left( f(X^i) - Y^i \right)^2$$,false,,
198,52,$$\frac{1}{n} \sum \mathbb{1}(f(X_i) \neq Y_i)$$,true,,
199,53,Training data,false,,
200,53,Test data,true,,
201,53,Validation data,false,,
202,54,Training data,false,,
203,54,Test data,false,,
204,54,Validation data,true,,
205,55,Curve Fitting,false,,
206,55,Understanding Data,true,,
207,55,Classification,false,,
208,55,Predictive Learning,false,,
209,56,$$d < d'$$,false,,
210,56,$$d > d'$$,true,,
211,56,$$d = d'$$,false,,
212,56,Any relation holds good,false,,
213,57,$$d < d'$$,false,,
214,57,$$d > d'$$,true,,
215,57,$$d = d'$$,false,,
216,57,Any relation holds good,false,,
217,58,$$\frac{1}{n} \sum ||g(X_i) - f(X_i)||^2$$,false,,
218,58,$$\frac{1}{n} \sum ||g(f(X_i)) - X_i||^2$$,true,,
219,58,$$\frac{1}{n} \sum ||f(g(X_i)) - X_i||^2$$,false,,
220,59,Reducing dimensionality,true,,
221,59,Grouping similar data,true,,
222,59,Density Estimation,true,,
223,60,"$$\{X_1, X_2, \dots, X_n\}$$",true,,
224,60,"$$\{(X_1, Y_1), (X_2, Y_2), \dots, (X_n, Y_n)\}$$",false,,
225,60,"$$\{(X_1, y_1), (X_2, y_2), \dots, (X_n, y_n)\}$$",false,,
226,61,Dimensionality reduction,false,,
227,61,Regression,false,,
228,61,Classification,false,,
229,61,Density estimation,true,,
230,62,$$\frac{1}{n} \sum \log(P(X_i))$$,false,,
231,62,$$\frac{1}{n} \sum -\log(P(X_i))$$,true,,
232,62,$$\frac{1}{n} \sum \log(-P(X_i))$$,false,,
233,62,$$\frac{1}{n} \sum \left(1 - \log(-P(X_i))\right)$$,false,,
234,63,Mean square error,false,,
235,63,Log-likelihood,false,,
236,63,Negative log-likelihood,true,,
237,63,Entropy,false,,
238,64,A model is a mathematical representation of reality.,false,,
239,64,A model is an exact representation of a system.,false,,
240,64,A model uses no assumptions.,false,,
241,64,only 1,true,,
242,64,only 2,false,,
243,65,Predicting the stock price of a company on a given day based on revenue growth and profit after tax.,true,,
244,65,Predicting the country that a person belongs to based on his physical features.,false,,
245,65,Predicting the animal present in a given image.,false,,
246,65,Predicting the topic of a given Wikipedia article.,false,,
247,66,The need to check for a long list of possible patterns that may be present.,false,,
248,66,Difficulty in maintaining the program containing the complex hard-coded rules.,false,,
249,66,The need to keep writing new rules as the spammers become innovative.,false,,
250,66,All of these.,true,,
251,67,are strictly integers.,false,,
252,67,"always lie in the range $$[0, 1]$$.",false,,
253,67,are any real value.,true,,
254,67,are any imaginary value.,false,,
255,68,Find the gender of a person by analyzing writing style.,true,,
256,68,"Predict the price of a car based on engine power, mileage etc.",false,,
257,68,Predict whether there will be abnormally heavy rainfall tomorrow or not based on previous data.,true,,
258,68,Predict the number of street accidents that will happen this month.,false,,
259,69,Predict the height of a person based on his weight.,true,,
260,69,Predict the country a person belongs to based on his linguistic features.,false,,
261,69,Predict whether the price of gold will increase tomorrow or not.,false,,
262,69,Predict whether a movie is comedy or tragedy based on its reviews.,false,,
263,70,Grouping tweets based on topic similarity,true,,
264,70,Making clusters of cells having similar appearance under microscope.,true,,
265,70,Checking whether an email is spam or not.,false,,
266,70,Identify the gender of online customers based on buying behaviour.,false,,
267,71,$$\mathbb{1}(\text{2 is even}) = 1$$,false,,
268,71,$$\mathbb{1}(10 \pmod 3 = 0) = 0$$,false,,
269,71,$$\mathbb{1}(0.5 \notin \mathbb{R}) = 0$$,false,,
270,71,"$$\mathbb{1}(2 \in \{2,3,4\}) = 0$$",true,,
271,72,$$f: \mathbb{R}^d \to \mathbb{R}$$,false,,
272,72,"$$f: \mathbb{R}^d \to \{+1, -1\}$$",true,,
273,72,$$f: \mathbb{R}^d \to \mathbb{R}^{d'}$$,false,,
274,73,$$f: \mathbb{R}^d \to \mathbb{R}^{d'} \text{ where } d' < d \text{ AND } g: \mathbb{R}^{d'} \to \mathbb{R}^d \text{ where } d' < d$$,true,,
275,73,$$f: \mathbb{R}^d \to \mathbb{R}^{d'} \text{ where } d' > d$$,false,,
276,73,$$g: \mathbb{R}^{d'} \to \mathbb{R}^d \text{ where } d' > d$$,false,,
277,74,Both (1) and (2) are suited for regression.,false,,
278,74,Both (1) and (2) are suited for classification.,false,,
279,74,Problem (1) is better suited for classification while (2) is better suited for regression.,true,,
280,74,Problem (2) is better suited for classification while (1) is better suited for regression.,false,,
281,77,let,false,,
282,77,var,false,,
283,77,const,false,,
284,77,All of the above,true,,
285,78,JavaScript is a statically typed language.,false,,
286,78,JavaScript is a dynamically typed language.,true,,
287,78,JavaScript is a weakly typed language.,true,,
288,78,JavaScript is a strongly typed language.,false,,
289,79,It is a forgiving language like HTML.,true,,
290,79,It inserts a semicolon after each statement automatically.,true,,
291,79,Blocks and functions both use { } for body contents.,true,,
292,79,Blocks use { } but functions use indentation for body contents.,false,,
293,80,undefined,false,,
294,80,Rohit,false,,
295,80,Mohit,true,,
296,80,null,false,,
297,81,It will throw a TypeError.,false,,
298,81,Rohit,false,,
299,81,Mohit,true,,
300,81,undefined,false,,
301,82,undefined,false,,
302,82,Rohit,true,,
303,82,Mohit,false,,
304,82,null,false,,
305,83,Rohit,true,,
306,83,Mohit,false,,
307,83,undefined,false,,
308,83,Syntax Error,false,,
309,84,"'hello from setTimeOut one'
'hello for main one'
'hello from setTimeOut two'
'hello from main two'",false,,
310,84,"'hello for main one'
'hello from setTimeOut one'
'hello from main two'
'hello from setTimeOut two'",false,,
311,84,"'hello for main one'
'hello from main two'
'hello from setTimeOut two'
'hello from setTimeOut one'",false,,
312,84,"'hello for main one'
'hello from main two'
'hello from setTimeOut one'
'hello from setTimeOut two'",true,,
313,85,red,false,,
314,85,black,false,,
315,85,yellow,true,,
316,85,None of the above,false,,
317,86,r,false,,
318,86,a,false,,
319,86,n,true,,
320,86,o,false,,
321,87,Text,true,,
322,87,Speech,true,,
323,87,Vision,true,,
324,88,"(1) - (d), (2) - (b), (3) - (c), (4) - (a)",false,,
325,88,"(1) - (d), (2) - (a), (3) - (c), (4) - (b)",true,,
326,89,Name of the customer,false,,
327,89,Age of the customer,true,,
328,89,Gender of the customer,true,,
329,89,Products that the customer has purchased in the past,true,,
330,89,Profiles of customers who have a similar purchase behaviour,true,,
331,89,The customer's PAN number,false,,
332,90,Films,true,,
333,90,None of the above,false,,
334,91,Yes,false,,
335,91,No,true,,
336,92,"Machine learning is data-driven. The mere presence of data is not enough, what we do with the data matters. Machine learning is the science of learning from data. In the previous problem, no learning is involved.",true,,
337,92,The claim is completely correct. Any dataset can inherently be learned from.,false,,
338,93,Supervised learning,true,,
339,93,Regression,false,,
340,93,Unsupervised learning,true,,
341,93,Clustering,false,,
342,93,Sequential learning,true,,
343,93,Online learning,false,,
344,94,"Given the image of a chest X-Ray, determine the presence or absence of a tumor.",true,,
345,94,"Given a customer's financial background, determine if the customer can be given a loan or not.",true,,
346,94,"Given the history of rainfall in a given region, predict the amount of rainfall for a given duration",false,,
347,94,"Given a sound clip, determine the number of musical instruments that are present in it.",false,,
348,95,Regression,false,,
349,95,Binary classification (exactly 2 categories),false,,
350,95,Multi-class classification (more than 2 categories),true,,
351,95,This is not a supervised learning problem,false,,
352,96,"Scenario-1: supervised learning
Scenario-2: unsupervised learning",true,,
353,96,"Scenario-1: unsupervised learning
Scenario-2: supervised learning",false,,
354,97,True,false,,
355,97,False,true,,
356,98,"$$n=4, d=5$$",false,,
357,98,"$$n=5, d=4$$",true,,
358,98,$$n=d=4$$,false,,
359,98,$$n=d=5$$,false,,
360,99,$$ \begin{bmatrix} 0 \\ 0 \\ 0 \end{bmatrix} $$,false,,
361,99,$$ \begin{bmatrix} 1 \\ 1 \\ 1 \end{bmatrix} $$,false,,
362,99,$$ \begin{bmatrix} -2 \\ -4 \\ 2 \end{bmatrix} $$,true,,
363,99,$$ \begin{bmatrix} 1 \\ 2 \\ -1 \end{bmatrix} $$,true,,
364,101,"0",false,,
365,101,"1",false,,
366,101,"2",true,,
367,101,infinite,false,,
368,102,$$ x^T w $$,false,,
369,102,$$ (x^T w)w $$,false,,
370,102,$$ \left( \frac{x^T w}{||w||^2} \right) w $$,true,,
371,109,"$$L_1$$, as it gives a better compression ratio",false,,
372,109,"$$L_2$$, as it gives a better compression ratio",false,,
373,109,"$$L_1$$, as it gives a smaller reconstruction error",true,,
374,109,"$$L_2$$, as it gives a smaller reconstruction error",false,,
375,110,$$ \frac{1}{n} \sum_{i=1}^{n} ||x_i - (x_i^T w)w||^2 $$,true,,
376,110,$$ \frac{1}{n} \sum_{i=1}^{n} [x_i - (x_i^T w)w]^T [x_i - (x_i^T w)w] $$,true,,
377,110,$$ \frac{1}{n} \sum_{i=1}^{n} [x_i^T x_i - (x_i^T w)^2] $$,true,,
378,110,$$ \frac{1}{n} \sum_{i=1}^{n} (x_i^T w)^2 $$,false,,
379,110,$$ \frac{1}{n} \sum_{i=1}^{n} ||x_i||^2 $$,false,,
380,111,True,true,,
381,111,False,false,,
382,112,"$$ \max_{w, ||w||=1} \frac{1}{n} \sum_{i=1}^{n} (x_i^T w)^2 $$",true,,
383,112,"$$ \max_{w, ||w||=1} w^T \left[ \frac{1}{n} \sum_{i=1}^{n} x_i x_i^T \right] w $$",true,,
384,112,"$$ \min_{w, ||w||=1} \frac{1}{n} \sum_{i=1}^{n} (x_i^T w)^2 $$",false,,
385,112,"$$ \max_{w, ||w||=1} \frac{1}{n} \sum_{i=1}^{n} -(x_i^T w)^2 $$",false,,
386,113,$$ n \times n $$,false,,
387,113,$$ d \times d $$,true,,
388,113,$$ n \times d $$,false,,
389,113,$$ d \times n $$,false,,
390,114,It is the eigenvector corresponding to the minimum eigenvalue of the covariance matrix.,false,,
391,114,"It could be any one of the eigenvectors of the covariance matrix. That is, every eigenvector is a solution of the optimization problem.",false,,
392,114,It is the eigenvector corresponding to the maximum eigenvalue of the covariance matrix.,true,,
393,115,Yes,true,,
394,115,No,false,,
395,116,$$ (x^T w)w $$,false,,
396,116,$$ x - w $$,false,,
397,116,$$ x - x^T w $$,false,,
398,116,$$ x - (x^T w)w $$,true,,
399,117,Only S1 is true,true,,
400,117,Only S2 is true,false,,
401,117,Both S1 and S2 are true,false,,
402,117,Both S1 and S2 are false,false,,
403,118,Yes,true,,
404,118,No,false,,
405,120,The vectors in $$B$$ are linearly independent,true,,
406,120,The vectors in $$B$$ span $$\mathbb{R}^d$$,true,,
407,120,$$B$$ is a basis for $$\mathbb{R}^d$$,true,,
408,120,$$w_i^T w_j = 0$$ for $$i \neq j$$,true,,
409,120,$$w_i^T w_i = 1$$ for $$1 \leq i \leq d$$,true,,
410,122,The dataset is a subset of $$\mathbb{R}^4$$,false,,
411,122,The dataset is a subset of a 4-dimensional linear subspace of $$\mathbb{R}^{1000}$$,false,,
412,122,The dataset is a subset of a 4-dimensional linear subspace of $$\mathbb{R}^{10}$$,true,,
413,123,It is the eigenvector corresponding to the $$k^{\text{th}}$$ smallest eigenvalue of the covariance matrix.,false,,
414,123,It is the eigenvector corresponding to the $$k^{\text{th}}$$ largest eigenvalue of the covariance matrix.,true,,
415,124,$$ 1 $$,false,,
416,124,$$ 0 $$,false,,
417,124,$$ \lambda_k $$,true,,
418,124,$$ \lambda_k^2 $$,false,,
419,125,Only S1 is true,false,,
420,125,Only S2 is true,false,,
421,125,Both S1 and S2 are true,true,,
422,125,Both S1 and S2 are false,false,,
423,127,"$$L_1$$, as it gives a better compression ratio",false,,
424,127,"$$L_2$$, as it gives a better compression ratio",false,,
425,127,"$$L_1$$, as the variance of the dataset is higher along this direction",true,,
426,127,"$$L_2$$, as the variance of the dataset is higher along this direction",false,,
427,127,"$$L_1$$, as the variance of the dataset is lower along this direction",false,,
428,127,"$$L_2$$, as the variance of the dataset is lower along this direction",false,,
429,141,"4 KB",false,,
430,141,"4 MB",false,,
431,141,"40 MB",true,,
432,141,"4 GB",false,,
433,143,$$ \begin{bmatrix} 3 \\ 4 \end{bmatrix} $$,false,,
434,143,$$ \begin{bmatrix} 1/15 \\ 4/15 \end{bmatrix} $$,false,,
435,143,$$ \begin{bmatrix} 3/5 \\ 4/5 \end{bmatrix} $$,true,,
436,143,$$ \begin{bmatrix} 1 \\ 1 \end{bmatrix} $$,false,,
437,144,"$$ \{0, 5, 10, 1/3\} $$",true,,
438,144,"$$ \{0, 1, 2, 1/3\} $$",false,,
439,144,"$$ \{0, 5, 10, 3\} $$",false,,
440,144,"$$ \{0, 1, 10, 1/3\} $$",false,,
441,145,$$ \vec{OP} $$,false,,
442,145,$$ \vec{OQ} $$,false,,
443,145,$$ \vec{QP} $$,true,,
444,146,Yes,false,,
445,146,No,true,,
446,147,$$ |\vec{QP}| < |\vec{Q'P}| $$,false,,
447,147,$$ |\vec{Q'P}| < |\vec{QP}| $$,true,,
448,147,$$ |\vec{QQ'}| = 0 $$,false,,
449,147,$$ |\vec{QQ'}| > 0 $$,true,,
450,148,True,false,,
451,148,False,true,,
452,149,The dataset lies in a $$d$$-dimensional subspace of $$\mathbb{R}^n$$,false,,
453,149,The dataset lies in a $$k$$-dimensional subspace of $$\mathbb{R}^d$$,true,,
454,149,The dataset lies in a $$d$$-dimensional subspace of $$\mathbb{R}^k$$,false,,
455,149,The dataset lies in a $$k$$-dimensional subspace of $$\mathbb{R}^n$$,false,,
456,150,$$w_1$$,false,,
457,150,$$0$$,true,,
458,151,$$ \frac{1}{n} X_1^T X_1 $$,true,,
459,151,$$ \frac{1}{n} X_2^T X_2 $$,false,,
460,151,$$ \frac{1}{n} X_1 X_1^T $$,false,,
461,151,$$ \frac{1}{n} X_2 X_2^T $$,true,,
462,153,$$R_1: w^T x > 0$$,true,,
463,153,$$R_2: w^T x > 0$$,false,,
464,153,$$R_1: w^T x < 0$$,false,,
465,153,$$R_2: w^T x < 0$$,true,,
466,153,$$L: w^T x = 0$$,true,,
467,154,int,false,,
468,154,float,true,,
469,154,str,false,,
470,154,bool,false,,
471,155,str,false,,
472,155,bool,true,,
473,155,True,false,,
474,155,False,false,,
475,156,,false,code,(10^3) + (9^3) == (12^3) + (1^3) == 1729
476,156,,false,code,(10 ** 3) + (9 ** 3) = (12 ** 3) + (1 ** 3) = 1729
477,156,,false,code,(10 power 3) + (9 power 3) == (12 power 3) + (1 power 3) == 1729
478,156,,true,code,(10 ** 3) + (9 ** 3) == (12 ** 3) + (1 ** 3) == 1729
479,157,It is True if and only if both E_1 and E_2 have the same value.,false,,
480,157,It is False if and only if both E_1 and E_2 have the same value.,false,,
481,157,It is always True.,true,,
482,157,It is always False.,false,,
483,158,True,false,,
484,158,False,true,,
485,158,Cannot be determined,false,,
486,161,,true,code,"name1 = input()
name2 = input()
print(name1 < name2)"
487,161,,false,code,"name1 = input()
name2 = input()
print(name1 > name2)"
488,161,,true,code,print(input() < input())
489,161,,false,code,print(input() > input())
490,161,,true,code,"name1 = input()
name2 = input()
result = name1 < name2
print(result)"
491,161,,false,code,"name1 = input()
name2 = input()
result = name1 > name2
print(result)"
492,163,"12",false,,
493,163,"2",false,,
494,163,"15 % 3 * 2 + 2",true,,
495,163,'15 % 3 * 2 + 2',false,,
496,164,a + 'b' + c + '' + d,true,,
497,164,"""a + 'b' + c + '' + d""",false,,
498,164,a + b + c + '' + d,false,,
499,164,a + '''b''' + c + '''' + d,false,,
500,165,,false,code,print(1 2 3 4 5)
501,165,,true,code,print('1 2 3 4 5') # there is a space between consecutive numbers
502,165,,false,code,"print(1)
print(2)
print(3)
print(4)
print(5)"
503,165,,true,code,"print(1, 2, 3, 4, 5)"
504,166,"1 - (A), 2 - (C), 3 - (B), 4 - (D), 5 - (A)",false,,
505,166,"1 - (B), 2 - (C), 3 - (A), 4 - (D), 5 - (A)",true,,
506,166,"1 - (A), 2 - (C), 3 - (B), 4 - (D), 5 - (B)",false,,
507,166,"1 - (B), 2 - (C), 3 - (A), 4 - (D), 5 - (B)",false,,
508,167,,false,code,word[0] + word[1]
509,167,,true,code,word[0] + word[-1]
510,167,,true,code,word[0] + word[len(word) - 1]
511,167,,false,code,word[-1] + word[len(word)]
512,168,"11",false,,
513,168,"11.0",true,,
514,168,"33",false,,
515,168,"33.0",false,,
516,179,a_,true,,
517,179,_a,true,,
518,179,"1a",false,,
519,179,a variable,false,,
520,179,a_variable,true,,
521,180,The two lines are always the same.,true,,
522,180,The two lines are always different.,false,,
523,180,The two lines are the same if and only if word1 and word2 are equal.,false,,
524,180,None of the above,false,,
525,181,,true,code,x == y == z
526,181,,false,code,x == y == z == a
527,181,,false,code,x == y == z == b
528,181,,true,code,x == y == z == c
529,182,,false,code,"a
a"
530,182,,false,code,"a + 1
a + 1"
531,182,,false,code,"a - 1
a - 1"
532,182,,false,code,"a - 1
-a"
533,182,,false,code,"a
-a + 1"
534,182,,true,code,"a
-a"
535,183,Yes,true,,
536,183,No,false,,
537,184,All three blocks are equivalent to each other.,false,,
538,184,Exactly two of these three blocks are equivalent to each other.,false,,
539,184,Blocks 1 and 2 print the same output when E evaluates to True.,false,,
540,184,Blocks 1 and 2 print the same output when E evaluates to False.,true,,
541,184,Blocks 2 and 3 print the same output when E evaluates to True.,true,,
542,185,The value of variable x is independent of the value of bool_var.,true,,
543,185,The value of variable x is dependent on the value of boon_var.,false,,
544,185,Line-5 is never executed.,true,,
545,185,The variable x is updated exactly two times.,false,,
546,186,When all three Boolean variables are True.,false,,
547,186,When all three Boolean variables are False.,true,,
548,186,When at least one of the three Boolean variables is True.,false,,
549,186,When at least one of the three Boolean variables is False.,false,,
550,186,This code will never throw an error.,false,,
551,188,,false,code,print(\)
552,188,,false,code,print('\')
553,188,,true,code,print('\\')
554,188,,false,code,"print(""\"")"
555,189,Neeraj,true,,
556,189,Mirabai,true,,
557,189,Sindhu,true,,
558,189,X AE A-12,false,,
559,189,Rohit Sharma,false,,
560,190,abcdefghij,false,,
561,190,abcde,false,,
562,190,acegi,true,,
563,190,bdfhj,false,,
564,191,,false,code,"1234
1234
1234
1234"
565,191,,true,code,"1
2
3
4"
566,191,,false,code,"1
1
1
1"
567,191,,false,code,"4
4
4
4"
568,332,tacit,true,,
569,332,trumpet,true,,
570,332,ease,true,,
571,332,TrumpeT,false,,
572,332,TaciT,false,,
573,333,A word is termed valid if it begins with a lower case letter.,false,,
574,333,A word is termed valid if its first and last characters are the same.,false,,
575,333,A word is termed valid if it begins with a lower case letter AND its first and last characters are the same.,true,,
576,333,A word is termed valid if it begins with a lower case letter OR its first and last characters are the same.,false,,
577,335,,false,code,"num = int(input())
first, middle, last = num[0], num[1], num[2]
if first + last == middle:
    print('sandwich')
else:
    print('plain')"
578,335,,false,code,"num = input()
first, middle, last = num[0], num[1], num[2]
if first + last == middle:
    print('sandwich')
else:
    print('plain')"
579,335,,true,code,"num = input()
first, middle, last = int(num[0]), int(num[1]), int(num[2])
if first + last == middle:
    print('sandwich')
else:
    print('plain')"
580,335,,false,code,"num = int(input())
first, middle, last = int(num[0]), int(num[1]), int(num[2])
if first + last == middle:
    print('sandwich')
else:
    print('plain')"
581,338,"When any two among x, y and z are equal",false,,
582,338,"When all the values of x, y and z are equal",false,,
583,338,"When any one among x, y and z is zero",false,,
584,338,"When all the values of x, y and z are zeros",true,,
585,339,True,false,,
586,339,False,true,,
587,340,,false,code,"sentence = input()
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space)
print(num_words)"
588,340,,true,code,"sentence = input()
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space) + 1
print(num_words)"
589,340,,false,code,"sentence = int(input())
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space)
print(num_words)"
590,340,,false,code,"sentence = input()
num_words = len(sentence)
print(num_words)"
591,341,,false,text,"ABD
XYZ
MR
FNAME LNAME
999"
592,341,,false,text,"ABC
XYZ
MRS
FNAME LNAME
999"
593,341,,true,text,"ABC
XYZ
MR
fname lname
999"
594,341,,false,text,"ABC
MR
XYZ
FNAME LNAME
999"
595,342,(a{b[c]}),true,,
596,342,abcd,true,,
597,342,)(][}{,true,,
598,342,a(db],false,,
